,O,D,Sum,market_share,transfort
4530,14.0,21.0,0.02,0.742380168,2.0
4531,14.0,21.0,0.48,0.742380168,2.0
4532,14.0,21.0,0.0,0.742380168,2.0
4533,14.0,21.0,0.02,0.742380168,2.0
4534,14.0,21.0,0.0,0.742380168,2.0
4535,14.0,21.0,0.02,0.742380168,2.0
4536,14.0,21.0,1.25,0.742380168,2.0
4537,14.0,21.0,0.0,0.742380168,2.0
4538,14.0,21.0,0.0,0.742380168,2.0
4539,14.0,21.0,0.0,0.742380168,2.0
4540,14.0,21.0,0.02,0.742380168,2.0
4541,14.0,21.0,0.02,0.742380168,2.0
4542,14.0,21.0,0.0,0.742380168,2.0
4543,14.0,21.0,0.0,0.742380168,2.0
4544,14.0,21.0,0.0,0.742380168,2.0
4545,14.0,21.0,0.0,0.742380168,2.0
4546,14.0,21.0,6.8500000000000005,0.742380168,2.0
4547,14.0,21.0,0.0,0.742380168,2.0
4548,14.0,21.0,0.0,0.742380168,2.0
4549,14.0,21.0,0.0,0.742380168,2.0
4550,14.0,21.0,0.0,0.742380168,2.0
4551,14.0,21.0,0.0,0.742380168,2.0
4552,14.0,21.0,0.0,0.742380168,2.0
4553,14.0,21.0,0.97,0.742380168,2.0
4554,14.0,21.0,0.0,0.742380168,3.0
4555,14.0,21.0,0.02,0.742380168,3.0
4556,14.0,21.0,0.0,0.742380168,3.0
4557,14.0,21.0,0.0,0.742380168,3.0
4558,14.0,21.0,1.2400000000000002,0.742380168,3.0
4559,14.0,21.0,0.0,0.742380168,3.0
4560,14.0,21.0,0.0,0.742380168,3.0
4561,14.0,21.0,0.0,0.742380168,3.0
4562,14.0,21.0,0.02,0.742380168,3.0
4563,14.0,21.0,0.0,0.742380168,3.0
4564,14.0,21.0,0.0,0.742380168,3.0
4565,14.0,21.0,0.0,0.742380168,3.0
4566,14.0,21.0,0.02,0.742380168,3.0
4567,14.0,21.0,0.0,0.742380168,3.0
4568,14.0,21.0,0.0,0.742380168,3.0
4569,14.0,21.0,3.2399999999999998,0.742380168,3.0
4570,14.0,21.0,0.0,0.742380168,3.0
4571,14.0,21.0,0.0,0.742380168,3.0
4572,14.0,21.0,0.0,0.742380168,3.0
4573,14.0,21.0,0.02,0.742380168,3.0
4574,14.0,21.0,0.0,0.742380168,3.0
4575,14.0,21.0,0.0,0.742380168,3.0
4576,14.0,30.0,0.0,0.892659345,2.0
4577,14.0,30.0,0.0,0.892659345,2.0
4578,14.0,30.0,0.0,0.892659345,2.0
4579,14.0,30.0,0.0,0.892659345,2.0
4580,14.0,30.0,0.0,0.892659345,2.0
4581,14.0,30.0,0.0,0.892659345,2.0
4582,14.0,30.0,0.0,0.892659345,2.0
4583,14.0,30.0,0.0,0.892659345,2.0
4584,14.0,30.0,0.0,0.892659345,2.0
4585,14.0,30.0,0.0,0.892659345,2.0
4586,14.0,30.0,4.55,0.892659345,2.0
4587,14.0,30.0,0.0,0.892659345,2.0
4588,14.0,30.0,0.06,0.892659345,2.0
4589,14.0,30.0,0.06,0.892659345,2.0
4590,14.0,30.0,0.06,0.892659345,2.0
4591,14.0,30.0,0.39,0.892659345,2.0
4592,14.0,30.0,0.0,0.892659345,2.0
4593,14.0,30.0,0.06,0.892659345,2.0
4594,14.0,30.0,0.0,0.892659345,2.0
4595,14.0,30.0,0.06,0.892659345,2.0
4596,14.0,30.0,0.06,0.892659345,2.0
4597,14.0,30.0,0.0,0.892659345,2.0
4598,14.0,30.0,0.0,0.892659345,3.0
4599,14.0,30.0,0.06,0.892659345,3.0
4600,14.0,30.0,0.35000000000000003,0.892659345,3.0
4601,14.0,30.0,0.0,0.892659345,3.0
4602,14.0,30.0,0.67,0.892659345,3.0
4603,14.0,30.0,0.0,0.892659345,3.0
4604,14.0,30.0,0.0,0.892659345,3.0
4605,14.0,30.0,0.0,0.892659345,3.0
4606,14.0,30.0,0.06,0.892659345,3.0
4607,14.0,30.0,0.0,0.892659345,3.0
4608,14.0,30.0,0.0,0.892659345,3.0
4609,14.0,30.0,0.0,0.892659345,3.0
4610,14.0,30.0,0.06,0.892659345,3.0
4611,14.0,30.0,0.0,0.892659345,3.0
4612,14.0,30.0,0.0,0.892659345,3.0
4613,14.0,30.0,0.6099999999999999,0.892659345,3.0
4614,14.0,30.0,0.0,0.892659345,3.0
4615,14.0,30.0,0.0,0.892659345,3.0
4616,14.0,30.0,0.0,0.892659345,3.0
4617,14.0,30.0,0.06,0.892659345,3.0
4618,14.0,30.0,0.0,0.892659345,3.0
4619,14.0,30.0,0.0,0.892659345,3.0
4620,14.0,35.0,0.03,0.249249375,1.0
4621,14.0,35.0,51.629999999999995,0.249249375,1.0
4622,14.0,35.0,8.09,0.249249375,1.0
4623,14.0,35.0,4.15,0.249249375,1.0
4624,14.0,35.0,1.86,0.249249375,1.0
4625,14.0,35.0,0.6900000000000001,0.249249375,1.0
4626,14.0,35.0,6.6499999999999995,0.249249375,1.0
4627,14.0,35.0,0.0,0.249249375,1.0
4628,14.0,35.0,24.68,0.249249375,1.0
4629,14.0,35.0,27.78,0.249249375,1.0
4630,14.0,35.0,4.34,0.249249375,1.0
4631,14.0,54.0,0.0,0.51056467,2.0
4632,14.0,54.0,0.05,0.51056467,2.0
4633,14.0,54.0,0.0,0.51056467,2.0
4634,14.0,54.0,1.3900000000000001,0.51056467,2.0
4635,14.0,54.0,0.0,0.51056467,2.0
4636,14.0,54.0,0.0,0.51056467,2.0
4637,14.0,54.0,0.0,0.51056467,2.0
4638,14.0,54.0,0.0,0.51056467,2.0
4639,14.0,54.0,1.5600000000000003,0.51056467,2.0
4640,14.0,54.0,0.0,0.51056467,2.0
4641,14.0,54.0,0.3,0.51056467,2.0
4642,14.0,54.0,0.0,0.51056467,2.0
4643,14.0,54.0,1.99,0.51056467,2.0
4644,14.0,54.0,0.71,0.51056467,2.0
4645,14.0,54.0,0.05,0.51056467,2.0
4646,14.0,54.0,0.55,0.51056467,2.0
4647,14.0,54.0,0.0,0.51056467,2.0
4648,14.0,54.0,0.64,0.51056467,2.0
4649,14.0,54.0,0.0,0.51056467,2.0
4650,14.0,54.0,0.05,0.51056467,2.0
4651,14.0,54.0,0.05,0.51056467,2.0
4652,14.0,54.0,0.32,0.51056467,2.0
4653,14.0,54.0,0.0,0.51056467,2.0
4654,14.0,54.0,0.05,0.51056467,2.0
4655,14.0,54.0,0.0,0.51056467,2.0
4656,14.0,54.0,0.81,0.51056467,2.0
4657,14.0,54.0,0.05,0.51056467,2.0
4658,14.0,54.0,0.0,0.51056467,2.0
4659,14.0,54.0,0.0,0.51056467,2.0
4660,14.0,54.0,0.0,0.51056467,2.0
4661,14.0,54.0,0.05,0.51056467,2.0
4662,14.0,54.0,0.05,0.51056467,2.0
4663,14.0,54.0,0.0,0.51056467,2.0
4664,14.0,54.0,0.0,0.51056467,3.0
4665,14.0,54.0,0.0,0.51056467,3.0
4666,14.0,54.0,0.0,0.51056467,3.0
4667,14.0,54.0,0.36000000000000004,0.51056467,3.0
4668,14.0,54.0,0.0,0.51056467,3.0
4669,14.0,54.0,0.0,0.51056467,3.0
4670,14.0,54.0,0.0,0.51056467,3.0
4671,14.0,54.0,0.0,0.51056467,3.0
4672,14.0,54.0,0.05,0.51056467,3.0
4673,14.0,54.0,0.0,0.51056467,3.0
4674,14.0,54.0,0.0,0.51056467,3.0
4675,14.0,54.0,0.0,0.51056467,2.0
4676,14.0,54.0,0.05,0.51056467,2.0
4677,14.0,54.0,0.23,0.51056467,2.0
4678,14.0,54.0,2.62,0.51056467,2.0
4679,14.0,54.0,0.0,0.51056467,2.0
4680,14.0,54.0,0.0,0.51056467,2.0
4681,14.0,54.0,1.6,0.51056467,2.0
4682,14.0,54.0,0.0,0.51056467,2.0
4683,14.0,54.0,1.9500000000000002,0.51056467,2.0
4684,14.0,54.0,1.52,0.51056467,2.0
4685,14.0,54.0,0.0,0.51056467,2.0
4686,14.0,66.0,8.03,0.591323009,1.0
4687,14.0,66.0,3.9599999999999995,0.591323009,1.0
4688,14.0,66.0,3.49,0.591323009,1.0
4689,14.0,66.0,4.47,0.591323009,1.0
4690,14.0,66.0,66.29,0.591323009,1.0
4691,14.0,66.0,11.47,0.591323009,1.0
4692,14.0,66.0,4.09,0.591323009,1.0
4693,14.0,66.0,3.3699999999999997,0.591323009,1.0
4694,14.0,66.0,10.69,0.591323009,1.0
4695,14.0,66.0,31.059999999999995,0.591323009,1.0
4696,14.0,66.0,59.53,0.591323009,1.0
4697,14.0,66.0,3.24,0.591323009,1.0
4698,14.0,66.0,1.1,0.591323009,1.0
4699,14.0,66.0,14.73,0.591323009,1.0
4700,14.0,66.0,4.24,0.591323009,1.0
4701,14.0,66.0,13.23,0.591323009,1.0
4702,14.0,66.0,8.24,0.591323009,1.0
4703,14.0,66.0,26.5,0.591323009,1.0
4704,14.0,66.0,0.7000000000000001,0.591323009,1.0
4705,14.0,66.0,2.6900000000000004,0.591323009,1.0
4706,14.0,66.0,20.46,0.591323009,1.0
4707,14.0,66.0,25.669999999999998,0.591323009,1.0
4708,14.0,66.0,0.0,0.591323009,2.0
4709,14.0,66.0,2.61,0.591323009,2.0
4710,14.0,66.0,1.82,0.591323009,2.0
4711,14.0,66.0,2.56,0.591323009,2.0
4712,14.0,66.0,2.4699999999999998,0.591323009,2.0
4713,14.0,66.0,0.0,0.591323009,2.0
4714,14.0,66.0,2.3200000000000003,0.591323009,2.0
4715,14.0,66.0,0.0,0.591323009,2.0
4716,14.0,66.0,2.85,0.591323009,2.0
4717,14.0,66.0,7.1899999999999995,0.591323009,2.0
4718,14.0,66.0,3.1500000000000004,0.591323009,2.0
4719,14.0,66.0,0.0,0.591323009,2.0
4720,14.0,66.0,2.54,0.591323009,2.0
4721,14.0,66.0,0.27,0.591323009,2.0
4722,14.0,66.0,0.0,0.591323009,2.0
4723,14.0,66.0,0.0,0.591323009,2.0
4724,14.0,66.0,0.0,0.591323009,2.0
4725,14.0,66.0,0.0,0.591323009,2.0
4726,14.0,66.0,0.0,0.591323009,2.0
4727,14.0,66.0,2.63,0.591323009,2.0
4728,14.0,66.0,0.74,0.591323009,2.0
4729,14.0,66.0,0.0,0.591323009,2.0
4730,14.0,66.0,0.0,0.591323009,2.0
4731,14.0,66.0,2.54,0.591323009,2.0
4732,14.0,66.0,0.0,0.591323009,2.0
4733,14.0,66.0,1.83,0.591323009,2.0
4734,14.0,66.0,3.6,0.591323009,2.0
4735,14.0,66.0,0.0,0.591323009,2.0
4736,14.0,66.0,0.44000000000000006,0.591323009,2.0
4737,14.0,66.0,0.0,0.591323009,2.0
4738,14.0,66.0,2.85,0.591323009,2.0
4739,14.0,66.0,9.53,0.591323009,2.0
4740,14.0,66.0,0.0,0.591323009,2.0
4741,15.0,2.0,0.0,0.495305978,2.0
4742,15.0,2.0,0.02,0.495305978,2.0
4743,15.0,2.0,0.0,0.495305978,2.0
4744,15.0,2.0,0.02,0.495305978,2.0
4745,15.0,2.0,0.01,0.495305978,2.0
4746,15.0,2.0,0.0,0.495305978,2.0
4747,15.0,2.0,0.0,0.495305978,2.0
4748,15.0,2.0,0.0,0.495305978,2.0
4749,15.0,2.0,0.02,0.495305978,2.0
4750,15.0,2.0,4.0600000000000005,0.495305978,2.0
4751,15.0,2.0,0.0,0.495305978,2.0
4752,15.0,2.0,0.0,0.495305978,2.0
4753,15.0,2.0,0.02,0.495305978,2.0
4754,15.0,2.0,0.0,0.495305978,2.0
4755,15.0,2.0,0.02,0.495305978,2.0
4756,15.0,2.0,0.01,0.495305978,2.0
4757,15.0,2.0,0.59,0.495305978,2.0
4758,15.0,2.0,0.67,0.495305978,2.0
4759,15.0,2.0,0.0,0.495305978,2.0
4760,15.0,2.0,0.04,0.495305978,2.0
4761,15.0,2.0,1.35,0.495305978,2.0
4762,15.0,2.0,0.5,0.495305978,2.0
4763,15.0,2.0,0.0,0.495305978,2.0
4764,15.0,2.0,0.99,0.495305978,2.0
4765,15.0,2.0,0.0,0.495305978,2.0
4766,15.0,2.0,0.0,0.495305978,2.0
4767,15.0,2.0,0.0,0.495305978,2.0
4768,15.0,2.0,0.0,0.495305978,2.0
4769,15.0,2.0,0.4,0.495305978,2.0
4770,15.0,2.0,0.0,0.495305978,2.0
4771,15.0,2.0,0.0,0.495305978,2.0
4772,15.0,2.0,1.0,0.495305978,2.0
4773,15.0,2.0,0.47,0.495305978,2.0
4774,15.0,2.0,0.0,0.495305978,2.0
4775,15.0,2.0,0.02,0.495305978,2.0
4776,15.0,2.0,0.0,0.495305978,2.0
4777,15.0,2.0,0.02,0.495305978,2.0
4778,15.0,2.0,0.01,0.495305978,2.0
4779,15.0,2.0,0.0,0.495305978,2.0
4780,15.0,2.0,0.0,0.495305978,2.0
4781,15.0,2.0,0.0,0.495305978,2.0
4782,15.0,2.0,0.02,0.495305978,2.0
4783,15.0,2.0,0.02,0.495305978,2.0
4784,15.0,2.0,0.29,0.495305978,2.0
4785,15.0,2.0,0.0,0.495305978,2.0
4786,15.0,2.0,9.13,0.495305978,2.0
4787,15.0,2.0,0.0,0.495305978,2.0
4788,15.0,2.0,0.02,0.495305978,2.0
4789,15.0,2.0,0.5900000000000001,0.495305978,2.0
4790,15.0,2.0,0.0,0.495305978,2.0
4791,15.0,2.0,0.01,0.495305978,2.0
4792,15.0,2.0,0.0,0.495305978,2.0
4793,15.0,2.0,0.04,0.495305978,2.0
4794,15.0,2.0,1.96,0.495305978,2.0
4795,15.0,2.0,2.67,0.495305978,2.0
4796,15.0,2.0,0.0,0.495305978,2.0
4797,15.0,2.0,0.0,0.495305978,2.0
4798,15.0,2.0,0.0,0.495305978,2.0
4799,15.0,2.0,0.0,0.495305978,2.0
4800,15.0,2.0,0.0,0.495305978,2.0
4801,15.0,2.0,0.0,0.495305978,2.0
4802,15.0,2.0,0.0,0.495305978,2.0
4803,15.0,2.0,0.0,0.495305978,2.0
4804,15.0,2.0,0.0,0.495305978,2.0
4805,15.0,2.0,1.72,0.495305978,2.0
4806,15.0,2.0,1.43,0.495305978,2.0
4807,15.0,2.0,0.0,0.495305978,2.0
4808,15.0,2.0,0.02,0.495305978,2.0
4809,15.0,2.0,0.02,0.495305978,2.0
4810,15.0,2.0,0.02,0.495305978,2.0
4811,15.0,2.0,0.02,0.495305978,2.0
4812,15.0,2.0,0.0,0.495305978,2.0
4813,15.0,2.0,0.9400000000000002,0.495305978,2.0
4814,15.0,2.0,0.0,0.495305978,2.0
4815,15.0,2.0,0.04,0.495305978,2.0
4816,15.0,2.0,1.63,0.495305978,2.0
4817,15.0,2.0,0.9000000000000001,0.495305978,2.0
4818,15.0,2.0,0.0,0.495305978,2.0
4819,15.0,2.0,0.02,0.495305978,2.0
4820,15.0,2.0,0.0,0.495305978,2.0
4821,15.0,2.0,0.02,0.495305978,2.0
4822,15.0,2.0,0.01,0.495305978,2.0
4823,15.0,2.0,0.0,0.495305978,2.0
4824,15.0,2.0,0.01,0.495305978,2.0
4825,15.0,2.0,0.0,0.495305978,2.0
4826,15.0,2.0,0.04,0.495305978,2.0
4827,15.0,2.0,0.87,0.495305978,2.0
4828,15.0,2.0,1.51,0.495305978,2.0
4829,15.0,2.0,0.0,0.495305978,2.0
4830,15.0,2.0,0.02,0.495305978,2.0
4831,15.0,2.0,0.02,0.495305978,2.0
4832,15.0,2.0,0.02,0.495305978,2.0
4833,15.0,2.0,0.02,0.495305978,2.0
4834,15.0,2.0,0.0,0.495305978,2.0
4835,15.0,2.0,0.02,0.495305978,2.0
4836,15.0,2.0,0.0,0.495305978,2.0
4837,15.0,2.0,0.02,0.495305978,2.0
4838,15.0,2.0,1.4100000000000001,0.495305978,2.0
4839,15.0,2.0,5.619999999999999,0.495305978,2.0
4840,15.0,2.0,0.02,0.495305978,2.0
4841,15.0,2.0,0.04,0.495305978,2.0
4842,15.0,2.0,0.37,0.495305978,2.0
4843,15.0,2.0,0.02,0.495305978,2.0
4844,15.0,2.0,0.33,0.495305978,2.0
4845,15.0,2.0,0.02,0.495305978,2.0
4846,15.0,2.0,0.02,0.495305978,2.0
4847,15.0,2.0,0.02,0.495305978,2.0
4848,15.0,2.0,0.04,0.495305978,2.0
4849,15.0,2.0,0.85,0.495305978,2.0
4850,15.0,2.0,1.25,0.495305978,2.0
4851,15.0,8.0,0.0,0.228209341,2.0
4852,15.0,8.0,0.0,0.228209341,2.0
4853,15.0,8.0,0.0,0.228209341,2.0
4854,15.0,8.0,2.95,0.228209341,2.0
4855,15.0,8.0,0.0,0.228209341,2.0
4856,15.0,8.0,0.0,0.228209341,2.0
4857,15.0,8.0,0.0,0.228209341,2.0
4858,15.0,8.0,0.0,0.228209341,2.0
4859,15.0,8.0,1.7399999999999998,0.228209341,2.0
4860,15.0,8.0,0.0,0.228209341,2.0
4861,15.0,8.0,0.0,0.228209341,2.0
4862,15.0,8.0,0.0,0.228209341,2.0
4863,15.0,8.0,0.0,0.228209341,2.0
4864,15.0,8.0,0.0,0.228209341,2.0
4865,15.0,8.0,0.0,0.228209341,2.0
4866,15.0,8.0,0.0,0.228209341,2.0
4867,15.0,8.0,0.0,0.228209341,2.0
4868,15.0,8.0,0.0,0.228209341,2.0
4869,15.0,8.0,0.0,0.228209341,2.0
4870,15.0,8.0,0.16000000000000003,0.228209341,2.0
4871,15.0,8.0,0.66,0.228209341,2.0
4872,15.0,8.0,0.0,0.228209341,2.0
4873,15.0,8.0,0.0,0.228209341,2.0
4874,15.0,8.0,0.0,0.228209341,2.0
4875,15.0,8.0,0.0,0.228209341,2.0
4876,15.0,8.0,1.69,0.228209341,2.0
4877,15.0,8.0,0.83,0.228209341,2.0
4878,15.0,8.0,0.0,0.228209341,2.0
4879,15.0,8.0,0.0,0.228209341,2.0
4880,15.0,8.0,0.0,0.228209341,2.0
4881,15.0,8.0,2.9400000000000004,0.228209341,2.0
4882,15.0,8.0,0.0,0.228209341,2.0
4883,15.0,8.0,0.38,0.228209341,2.0
4884,15.0,21.0,0.0,0.424141709,2.0
4885,15.0,21.0,0.08,0.424141709,2.0
4886,15.0,21.0,0.08,0.424141709,2.0
4887,15.0,21.0,0.08,0.424141709,2.0
4888,15.0,21.0,0.08,0.424141709,2.0
4889,15.0,21.0,2.88,0.424141709,2.0
4890,15.0,21.0,0.08,0.424141709,2.0
4891,15.0,21.0,0.0,0.424141709,2.0
4892,15.0,21.0,0.08,0.424141709,2.0
4893,15.0,21.0,0.08,0.424141709,2.0
4894,15.0,21.0,0.0,0.424141709,2.0
4895,15.0,21.0,0.0,0.424141709,2.0
4896,15.0,21.0,1.0,0.424141709,2.0
4897,15.0,21.0,0.0,0.424141709,2.0
4898,15.0,21.0,0.0,0.424141709,2.0
4899,15.0,21.0,0.0,0.424141709,2.0
4900,15.0,21.0,0.0,0.424141709,2.0
4901,15.0,21.0,2.0,0.424141709,2.0
4902,15.0,21.0,0.0,0.424141709,2.0
4903,15.0,21.0,0.0,0.424141709,2.0
4904,15.0,21.0,0.0,0.424141709,2.0
4905,15.0,21.0,0.0,0.424141709,2.0
4906,15.0,21.0,0.08,0.424141709,2.0
4907,15.0,21.0,0.11,0.424141709,2.0
4908,15.0,21.0,0.08,0.424141709,2.0
4909,15.0,21.0,0.08,0.424141709,2.0
4910,15.0,21.0,0.08,0.424141709,2.0
4911,15.0,21.0,0.45999999999999996,0.424141709,2.0
4912,15.0,21.0,1.31,0.424141709,2.0
4913,15.0,21.0,0.08,0.424141709,2.0
4914,15.0,21.0,0.11,0.424141709,2.0
4915,15.0,21.0,0.79,0.424141709,2.0
4916,15.0,21.0,1.98,0.424141709,2.0
4917,15.0,21.0,0.0,0.424141709,3.0
4918,15.0,21.0,0.11,0.424141709,3.0
4919,15.0,21.0,0.08,0.424141709,3.0
4920,15.0,21.0,0.11,0.424141709,3.0
4921,15.0,21.0,0.08,0.424141709,3.0
4922,15.0,21.0,0.01,0.424141709,3.0
4923,15.0,21.0,0.08,0.424141709,3.0
4924,15.0,21.0,0.0,0.424141709,3.0
4925,15.0,21.0,0.11,0.424141709,3.0
4926,15.0,21.0,0.08,0.424141709,3.0
4927,15.0,21.0,0.35000000000000003,0.424141709,3.0
4928,15.0,21.0,0.0,0.424141709,3.0
4929,15.0,21.0,0.11,0.424141709,3.0
4930,15.0,21.0,0.08,0.424141709,3.0
4931,15.0,21.0,0.08,0.424141709,3.0
4932,15.0,21.0,0.08,0.424141709,3.0
4933,15.0,21.0,0.32,0.424141709,3.0
4934,15.0,21.0,0.08,0.424141709,3.0
4935,15.0,21.0,0.0,0.424141709,3.0
4936,15.0,21.0,0.11,0.424141709,3.0
4937,15.0,21.0,0.08,0.424141709,3.0
4938,15.0,21.0,0.68,0.424141709,3.0
4939,15.0,21.0,0.08,0.424141709,3.0
4940,15.0,21.0,0.11,0.424141709,3.0
4941,15.0,21.0,0.08,0.424141709,3.0
4942,15.0,21.0,0.11,0.424141709,3.0
4943,15.0,21.0,0.08,0.424141709,3.0
4944,15.0,21.0,0.08,0.424141709,3.0
4945,15.0,21.0,0.08,0.424141709,3.0
4946,15.0,21.0,0.08,0.424141709,3.0
4947,15.0,21.0,0.11,0.424141709,3.0
4948,15.0,21.0,0.08,0.424141709,3.0
4949,15.0,21.0,0.36000000000000004,0.424141709,3.0
4950,15.0,30.0,0.0,0.922273948,2.0
4951,15.0,30.0,0.0,0.922273948,2.0
4952,15.0,30.0,0.0,0.922273948,2.0
4953,15.0,30.0,0.67,0.922273948,2.0
4954,15.0,30.0,0.0,0.922273948,2.0
4955,15.0,30.0,0.0,0.922273948,2.0
4956,15.0,30.0,0.33,0.922273948,2.0
4957,15.0,30.0,0.0,0.922273948,2.0
4958,15.0,30.0,0.08,0.922273948,2.0
4959,15.0,30.0,0.8099999999999999,0.922273948,2.0
4960,15.0,30.0,0.0,0.922273948,2.0
4961,15.0,30.0,0.0,0.922273948,2.0
4962,15.0,30.0,0.08,0.922273948,2.0
4963,15.0,30.0,0.0,0.922273948,2.0
4964,15.0,30.0,0.08,0.922273948,2.0
4965,15.0,30.0,0.0,0.922273948,2.0
4966,15.0,30.0,0.0,0.922273948,2.0
4967,15.0,30.0,0.0,0.922273948,2.0
4968,15.0,30.0,0.0,0.922273948,2.0
4969,15.0,30.0,0.08,0.922273948,2.0
4970,15.0,30.0,0.0,0.922273948,2.0
4971,15.0,30.0,0.33,0.922273948,2.0
4972,15.0,30.0,0.0,0.922273948,2.0
4973,15.0,30.0,0.0,0.922273948,2.0
4974,15.0,30.0,0.0,0.922273948,2.0
4975,15.0,30.0,0.0,0.922273948,2.0
4976,15.0,30.0,0.0,0.922273948,2.0
4977,15.0,30.0,0.0,0.922273948,2.0
4978,15.0,30.0,1.7799999999999998,0.922273948,2.0
4979,15.0,30.0,0.0,0.922273948,2.0
4980,15.0,30.0,0.0,0.922273948,2.0
4981,15.0,30.0,0.0,0.922273948,2.0
4982,15.0,30.0,0.7000000000000001,0.922273948,2.0
4983,15.0,54.0,0.0,0.02161841,2.0
4984,15.0,54.0,2.02,0.02161841,2.0
4985,15.0,54.0,0.7400000000000001,0.02161841,2.0
4986,15.0,54.0,1.83,0.02161841,2.0
4987,15.0,54.0,0.0,0.02161841,2.0
4988,15.0,54.0,0.0,0.02161841,2.0
4989,15.0,54.0,0.0,0.02161841,2.0
4990,15.0,54.0,0.0,0.02161841,2.0
4991,15.0,54.0,0.67,0.02161841,2.0
4992,15.0,54.0,0.45999999999999996,0.02161841,2.0
4993,15.0,54.0,0.0,0.02161841,2.0
4994,15.0,54.0,0.0,0.02161841,2.0
4995,15.0,54.0,0.0,0.02161841,2.0
4996,15.0,54.0,0.0,0.02161841,2.0
4997,15.0,54.0,0.0,0.02161841,2.0
4998,15.0,54.0,0.0,0.02161841,2.0
4999,15.0,54.0,0.0,0.02161841,2.0
5000,15.0,54.0,0.0,0.02161841,2.0
5001,15.0,54.0,0.0,0.02161841,2.0
5002,15.0,54.0,0.4,0.02161841,2.0
5003,15.0,54.0,0.0,0.02161841,2.0
5004,15.0,54.0,0.0,0.02161841,2.0
5005,15.0,54.0,0.0,0.02161841,2.0
5006,15.0,54.0,0.0,0.02161841,2.0
5007,15.0,54.0,0.0,0.02161841,2.0
5008,15.0,54.0,0.0,0.02161841,2.0
5009,15.0,54.0,0.0,0.02161841,2.0
5010,15.0,54.0,0.0,0.02161841,2.0
5011,15.0,54.0,0.0,0.02161841,2.0
5012,15.0,54.0,0.0,0.02161841,2.0
5013,15.0,54.0,0.4,0.02161841,2.0
5014,15.0,54.0,0.0,0.02161841,2.0
5015,15.0,54.0,0.0,0.02161841,2.0
5016,15.0,54.0,0.0,0.02161841,2.0
5017,15.0,54.0,0.07,0.02161841,2.0
5018,15.0,54.0,0.0,0.02161841,2.0
5019,15.0,54.0,0.07,0.02161841,2.0
5020,15.0,54.0,0.0,0.02161841,2.0
5021,15.0,54.0,0.0,0.02161841,2.0
5022,15.0,54.0,0.0,0.02161841,2.0
5023,15.0,54.0,0.0,0.02161841,2.0
5024,15.0,54.0,0.08,0.02161841,2.0
5025,15.0,54.0,1.86,0.02161841,2.0
5026,15.0,54.0,0.0,0.02161841,2.0
5027,15.0,54.0,0.0,0.02161841,2.0
5028,15.0,54.0,1.34,0.02161841,2.0
5029,15.0,54.0,0.0,0.02161841,2.0
5030,15.0,54.0,2.16,0.02161841,2.0
5031,15.0,54.0,0.47,0.02161841,2.0
5032,15.0,54.0,0.0,0.02161841,2.0
5033,15.0,54.0,0.0,0.02161841,2.0
5034,15.0,54.0,0.0,0.02161841,2.0
5035,15.0,54.0,0.9400000000000001,0.02161841,2.0
5036,15.0,54.0,0.0,0.02161841,2.0
5037,15.0,54.0,0.0,0.02161841,2.0
5038,15.0,66.0,2.93,0.30843137800000003,1.0
5039,15.0,66.0,5.6,0.30843137800000003,1.0
5040,15.0,66.0,8.1,0.30843137800000003,1.0
5041,15.0,66.0,33.0,0.30843137800000003,1.0
5042,15.0,66.0,9.16,0.30843137800000003,1.0
5043,15.0,66.0,6.57,0.30843137800000003,1.0
5044,15.0,66.0,5.03,0.30843137800000003,1.0
5045,15.0,66.0,0.87,0.30843137800000003,1.0
5046,15.0,66.0,22.529999999999994,0.30843137800000003,1.0
5047,15.0,66.0,44.21,0.30843137800000003,1.0
5048,15.0,66.0,4.65,0.30843137800000003,1.0
5049,15.0,66.0,2.27,0.30843137800000003,1.0
5050,15.0,66.0,7.319999999999999,0.30843137800000003,1.0
5051,15.0,66.0,6.17,0.30843137800000003,1.0
5052,15.0,66.0,41.339999999999996,0.30843137800000003,1.0
5053,15.0,66.0,19.61,0.30843137800000003,1.0
5054,15.0,66.0,5.06,0.30843137800000003,1.0
5055,15.0,66.0,4.51,0.30843137800000003,1.0
5056,15.0,66.0,0.0,0.30843137800000003,1.0
5057,15.0,66.0,30.92,0.30843137800000003,1.0
5058,15.0,66.0,43.2,0.30843137800000003,1.0
5059,15.0,66.0,11.06,0.30843137800000003,1.0
5060,15.0,66.0,3.2600000000000002,0.30843137800000003,1.0
5061,15.0,66.0,17.13,0.30843137800000003,1.0
5062,15.0,66.0,4.78,0.30843137800000003,1.0
5063,15.0,66.0,19.36,0.30843137800000003,1.0
5064,15.0,66.0,20.93,0.30843137800000003,1.0
5065,15.0,66.0,5.8,0.30843137800000003,1.0
5066,15.0,66.0,4.21,0.30843137800000003,1.0
5067,15.0,66.0,1.79,0.30843137800000003,1.0
5068,15.0,66.0,17.009999999999998,0.30843137800000003,1.0
5069,15.0,66.0,40.81,0.30843137800000003,1.0
5070,15.0,66.0,13.79,0.30843137800000003,1.0
5071,15.0,81.0,0.0,0.08276243900000001,2.0
5072,15.0,81.0,0.02,0.08276243900000001,2.0
5073,15.0,81.0,0.39,0.08276243900000001,2.0
5074,15.0,81.0,1.9,0.08276243900000001,2.0
